year,tag,countryName,population,gdp,rgoUnemploymentRate,factoryUnemploymentRate,rgoWorkforce,factoryWorkforce,continent,gdpPerCapita,totalPercentageOfUnemployed
2009,UKR,Ukraine,49822552,3.74E+11,7.1155534,-3.4742262,9701663,1379300,Europe,7498,5.8
2009,UZB,Uzbekistan,30717464,1.25E+11,0,17.36845,6177089,733727,Asia,4068,1.8
2010,JAP,Japan,124822900,3.87E+12,0.003286044,-1.7294052,19506740,8886524,Asia,31017,-0.5
2011,USA,United States of America,281896976,8.43E+12,8.889027,-2.0016127,47108882,16683848,North America,29916,6
2012,CAN,Canada,30721984,5.26E+11,1.003726,-1.600802,4845944,2152921,North America,17109,0.2
2012,HON,Honduras,4906260,44490050000,5.4038935,-2.366761,854532,269947,South America,9068,3.5
2012,TNZ,Tanganyika-Zanzibar,17735844,62827830000,2.09652,-8.826239,3822048,273548,Africa,3542,1.4
2013,FIJ,Fiji,735844,8002954000,0.08858295,-1.971868,147884,15214,Oceania,10876,-0.1
2015,GUA,Guatemala,9550392,68410290000,1.6646034,1.3570001,1847347,356448,North America,7163,1.7
2015,IRQ,Iraq,10850244,3.32E+11,24.12044,-1.8126737,1614187,861214,Asia,30639,15.1
2015,NIC,Nicaragua,4455676,95766330000,9.143091,-2.9873092,810973,200381,North America,21493,6.7
2016,GAM,Gambia,1008196,7869598000,1.5809128,-5.4041696,196026,26239,Africa,7806,0.8
2016,GUI,Guinea,12963388,7555842600,7.9507456,-8.779225,2754333,143327,Africa,583,7.2
2017,KMT,Republic of China,0,0,0,0,0,0,Asia,0,0
2018,AZB,Azerbaijan,18542176,1.54E+11,9.327039,12.824343,3351900,735063,Asia,8307,9.9
2018,NCY,Northern Cyprus,211952,8567927000,0,10.040161,41636,5976,Asia,40424,1.3
2018,SAF,South Africa,0,0,0,0,0,0,Africa,0,0
2019,CAM,Cambodia,4055672,12258177000,25.269604,96.28057,784951,162498,Asia,3022,37.5
2020,FAR,Faroe Islands,47784,527684100,0,-0.04804228,7156,4163,Europe,11043,0
2020,URU,Uruguay,3273264,66061304000,79.213684,-1.1590849,424842,313782,South America,20182,45
2021,CHL,Chile,14350540,5.90E+11,19.314554,-1.4373333,1521899,1683256,South America,41117,8.4
2021,GEO,Georgia,6358868,1.11E+11,10.134189,-0.5297849,777487,668762,Asia,17464,5.2
2021,GZA,Gazankulu,0,0,0,0,0,0,Africa,0,0
2021,IRQ,Iraq,18049516,2.37E+11,17.721325,8.743663,2351139,1756312,Asia,13154,13.9
2022,BNG,Bangladesh,173692936,1.03E+12,16.12146,-2.0832932,30176800,10183636,Asia,5911,11.5
2023,MIC,Micronesia,104228,328285860,0,0,23393,1785,Oceania,3150,0
2024,LES,Lesotho,2225692,3.44E+11,0.0759371,-1.1811254,371360,119293,Africa,154714,-0.2
2025,ENG,United Kingdom,32841608,8.37E+11,0.000139,-0.72353214,4306286,3237313,Europe,25477,-0.3
2025,NIC,Nicaragua,4471344,93038500000,8.774118,17.46605,780728,202427,North America,20808,10.6
2028,AGI,Anguilla,5084,525029.2,0,0,1169,0,North America,103,0
2028,BHU,Bhutan,861556,9496358000,0,-5.441959,173712,15601,Asia,11022,-0.4
2029,BRN,Burundi,8421700,63592340000,0,-6.6944585,1723013,85638,Africa,7551,-0.3
2029,KEN,Kenya,52944860,6.57E+11,24.863012,-1.354799,8709918,3482509,Africa,12407,17.4
2029,PHI,Philippines,79013268,9.46E+11,6.1522584,2.8157854,11733057,6403400,Asia,11977,5
2029,TAR,Tatarstan,0,0,0,0,0,0,Asia,0,0
2030,DAI,Dai Viet,93262536,1.56E+12,3.1900141,2.9462037,16823499,4305303,Asia,16676,3.1
2030,GUA,Guatemala,10443544,81167870000,3.2284148,-3.6337547,1920571,476009,North America,7772,1.8
1999,VNZ,Venezuela,20170248,2.23E+11,2.749499,-0.68203723,3416986,1094515,South America,11079,1.9
2000,KAZ,Kazakhstan,18668560,86910803000,1.9141514,-2.4294562,3533054,670932,Asia,4655,1.2
2000,KOS,Kosovo,0,0,0,0,0,0,Europe,0,0
2000,VED,Venda,0,0,0,0,0,0,Africa,0,0
2001,BAH,Bahamas,240172,727907700,0.67906576,-4.4218125,46240,7757,North America,3031,0
2001,IOM,Isle of Man,77016,749909350,0.015013888,-3.347065,13321,3884,Europe,9737,-0.7
2001,SOM,Somalia,9373224,2186631000,0,87.178665,1975628,155990,Africa,233,6.4
2001,SYE,South Yemen,2556924,7479897000,10.527435,34.112885,522055,61531,Asia,2925,13
2001,TON,Tonga,98716,63070226,1.2897007,-6.9182386,21788,954,Oceania,639,1
2002,BUF,Burkina Faso,11541572,21278154000,2.2004924,-11.781465,2504076,115130,Africa,1844,1.6
2002,FIJ,Fiji,726764,8582121000,0.33970937,-6.009734,147479,14177,Oceania,11809,-0.3
2002,TAJ,Tajikistan,5583348,12353348000,0,-6.174951,1191968,56130,Asia,2213,-0.3
2003,CRO,Croatia,4537952,27423870000,29.110905,1.6473223,823310,213498,Europe,6043,23.4
2003,FIJ,Fiji,725804,8702093500,0.01903493,-6.1005125,147098,14048,Oceania,11990,-0.5
2004,ARM,Armenia,3388500,19319597000,68.13197,-1.9799312,487771,278343,Europe,5702,42.6
2004,BLO,Balochistan,2297212,4527602400,0,-3.499894,501261,23515,Asia,1971,-0.2
2004,BOT,Botswana,1348252,15882349000,16.153524,-6.2955856,271043,36470,Africa,11780,13.5
2004,CHI,China,1546232840,1.35E+13,18.368376,21.786232,348986582,8382987,Asia,8751,18.5
2004,COM,Comoros,578640,1043572300,20.230667,-0.36345613,124855,6053,Africa,1803,19.2
2004,FRA,France,60649576,1.45E+12,4.226314,-2.0564735,10859178,2889996,Europe,23904,2.9
2004,POL,Poland,45630452,4.44E+11,10.447017,-4.046192,8888557,1365432,Europe,9727,8.5
2004,TRK,Transkei,0,0,0,0,0,0,Africa,0,0
2005,BOL,Bolivia,7980380,43567413000,9.877428,-2.1334238,1418426,403436,Sout America,5459,7.2
2005,CRO,Croatia,4529900,28584260000,18.696358,-3.0942311,796936,240706,Europe,6310,13.6
2005,JAP,Japan,125886008,3.76E+12,0.001673762,-2.1802828,20970724,7637633,Asia,29849,-0.6
2006,GAM,Gambia,949744,6270650500,1.2726825,-1.6516745,195414,19677,Africa,6602,1
2006,ISR,Israel ,12152256,4.35E+11,23.895811,-2.08481,1621054,596745,Asia,35810,16.9
2006,MLI,Mali,9398876,38555830000,8.544102,8.188884,1986938,148091,Africa,4102,8.5
2006,PAU,Palau,12448,25390650,0,-1210,2692,10,Oceania,2040,-4.5
2007,ABZ,Ambazonia,0,0,0,0,0,0,Africa,0,0
2007,GRD,Grenada,98124,332135220,0.004759412,-4.475043,21011,1743,North America,3385,-0.3
2007,SMO,American Samoa,39796,61699820,0.093907736,-15.451895,8519,343,North America,1550,-0.5
2007,SYE,South Yemen,2777436,9028649000,9.547682,38.705845,545766,77487,Asia,3251,13.1
2008,KMT,Republic of China,0,0,0,0,0,0,Asia,0,0
2009,CAR,Central African Republic,4591876,23461880000,0,-7.702808,948915,83515,Africa,5109,-0.6
2009,MLD,Maldives,244888,157734660,0.62795866,23.140955,51755,3604,Asia,644,2.1
2009,SRK,Krajina,0,0,0,0,0,0,Europe,0,0
2010,BNG,Bangladesh,148142628,7.09E+11,14.236426,-3.1845882,28825001,5538738,Asia,4786,11.4
2010,MOR,Morocco,28346388,1.38E+11,7.209653,-5.272538,5725019,653101,Africa,4860,5.9
2011,BEU,Bermuda,48528,292351500,0.012006243,-0.068422854,8329,2923,North America,6024,0
2011,JAP,Japan,124605908,3.78E+12,0,-1.6639843,19268045,9082297,Asia,30303,-0.5
2011,THI,Thailand,62270544,6.47E+11,5.4830003,-3.634558,11668575,2529056,Asia,10397,3.9
2011,TON,Tonga,99172,80163664,1.110599,-9.244644,21700,887,Oceania,808,0.7
2013,PNM,Panama,3035332,45356200000,5.322439,-2.5133698,548057,156324,North America,14943,3.6
2014,HZB,Herceg-Bosa,540788,11417193000,1.0433667,-1.1475561,74758,43658,Europe,21112,0.2
2014,IRQ,Iraq,20819280,4.12E+11,24.293379,1.3616738,3112844,1629612,Asia,19793,16.4
2014,TKR,Turkestan,4156380,23954532000,2.9314888,-2.8568635,740477,173897,Asia,5763,1.8
2015,MOZ,Mozambique,19946824,85363367000,0.007246445,-11.777849,3988162,328965,Africa,4280,-0.9
2016,SRN,Sierra Leone,6220300,27832663000,4.291734,60.293503,1234769,88653,Africa,4474,8.1
2017,IRE,Ireland,3863332,81943670000,0.26665,-1.8120915,640165,252857,Europe,21211,-0.3
2017,KIR,Kiribati,76980,76183610,0.7275093,10.579064,16907,898,Oceania,990,1.2
2017,LUX,Luxemburg,374272,17390320000,0,-1.681385,64820,20043,Europe,46464,-0.4
2017,MOL,Moldavia,3136336,90733405000,0,-1.6149004,482030,212397,Europe,28930,-0.5
2018,JAP,Japan,121716800,3.42E+12,0,-1.283205,17361865,10405196,Asia,28102,-0.5
2018,USA,United States of America,297835348,1.25E+13,7.9371624,-1.2470703,47262899,20259483,North America,41838,5.2
2020,SUD,Sudan,25495984,38969797000,1.0205114,62.50701,5053055,659542,Africa,1528,8.1
2021,NEP,Nepal,20262932,46917807000,14.378975,-1.8723395,3429382,1232095,Asia,2315,10.1
2021,SKO,South Korea,39314020,5.81E+11,3.1334386,15.113966,6576832,2257594,Asia,14772,6.2
2021,SML,Somaliland,5658844,21980457000,0,95.52284,1186015,49384,Africa,3884,3.8
2022,GUY,Guyana,846168,2546888000,0.73293525,-1.6754851,175186,13608,South America,3010,0.5
2022,HON,Honduras,4926528,46918167000,4.61426,-2.0142446,779670,353681,South America,9524,2.5
2022,LES,Lesotho,2183968,3.28E+11,0.97910774,-1.2115836,372482,109361,Africa,150072,0.5
2022,POL,Poland,51422016,9.26E+11,7.3711247,-1.7707117,8449823,3060069,Europe,18005,5
2023,BNG,Bangladesh,175779808,1.08E+12,16.322788,-2.032918,30252141,10595017,Asia,6163,11.6
2024,ALA,Aland,24844,3323817400,0.024449877,0.0621118,4090,1610,Europe,133788,0
2024,KUW,Kuwait,3296984,2.22E+11,61.97785,-1.4432983,392395,320793,Asia,67368,33.5
2024,MIC,Micronesia,103692,126216900,0.24048784,2.425268,23286,1773,Oceania,1217,0.4
2024,TNZ,Tanganyika-Zanzibar,21103452,1.13E+11,4.3762636,-6.9158273,4420826,450098,Africa,5374,3.4
2025,ELS,El Salvador,4750560,70429880000,0,-6.786304,950487,79351,North America,14826,-0.5
2025,LIT,Lithuania,4031376,41784833000,8.728222,-0.75345904,480705,448465,Europe,10365,4.1
2026,ALG,Algeria,20876868,68134375000,12.78123,47.250824,3977262,647430,Africa,3264,17.6
2026,OMA,Oman,2711732,4692709400,5.3749585,-4.144777,468785,129054,Asia,1731,3.3
2026,SOM,Somalia,4167888,0,38.368523,91.83555,906553,39427,Africa,0,40.6
2027,BOT,Botswana,1728064,1.45E+11,8.390651,10.461035,327853,67804,Africa,83853,8.8
2027,RSA,Republic of South Africa,87618776,3.09E+12,14.462765,0.11442095,13207385,6944532,Africa,35270,9.5
2027,STL,St Lucia,158996,290805900,0,47.96748,34699,1476,North America,1829,2
2027,SWA,Swaziland,840900,1278228900,0.43693042,36.829945,184011,4328,Africa,1520,1.2
2027,YUG,Yugoslavia,0,0,0,0,0,0,Europe,0,0
2028,LAT,Latvia,2973500,1.36E+11,2.226786,-0.98567486,402688,281533,Europe,45645,0.9
2028,MCA,Macau,357136,31009888000,0,0,57076,15319,Asia,86829,0
2029,BEU,Bermuda,43776,734581400,0,-0.021588946,5658,4632,North America,16780,0
2029,ETS,East Turkestan,0,0,0,0,0,0,Asia,0,0
2030,BLZ,Belize,179292,2019041800,0,2.2123895,38134,1130,North America,11261,0.1
2030,THI,Thailand,71511388,1.06E+12,7.4514112,-0.97249943,12122133,4244013,Asia,14758,5.3
2000,NIC,Nicaragua,4036132,37887994000,3.8727016,-5.061751,824928,104371,North America,9387,2.9
2000,TRK,Transkei,0,0,0,0,0,0,Africa,0,0
2001,DMC,Dominica,76364,1555660250,7.237103,10.94041,15158,2148,North America,20372,7.7
2002,ARG,Argentina,34404216,5.15E+11,5.798548,-3.5234883,6236268,1465962,South America,14972,4
2002,GUI,Guinea,7696992,21370923000,0,-9.953899,1652051,82862,Africa,2777,-0.5
2002,LAT,Latvia,2776040,33493033000,6.4407372,-2.40933,509864,124931,Europe,12065,4.7
2002,MOZ,Mozambique,16940668,46123220000,19.665422,-9.242605,3561927,223173,Africa,2723,18
2002,SYE,South Yemen,2601628,8120332000,11.062096,28.572517,527043,65528,Asia,3121,13
2002,TUV,Tuvalu,9064,5711517,3.6534448,-43.51145,1916,131,Oceania,630,0.7
2003,COM,Comoros,553996,849486800,16.838396,-0.06830601,119762,5856,Africa,1533,16
2003,GEO,Georgia,5681448,26168604000,11.590733,-1.4059178,968843,316946,Asia,4606,8.4
2004,GAZ,Gaza,0,0,0,0,0,0,Asia,0,0
2004,UZB,Uzbekistan,28216904,1.48E+11,0.35288393,10.314524,5623379,677501,Asia,5262,1.5
2005,GAM,Gambia,940732,5903915800,1.2231461,-5.5181265,195316,18702,Africa,6276,0.6
2006,JOR,Jordan,3456556,13317223000,1.084469,18.99443,578532,102509,Asia,3853,3.8
2007,EST,Estonia,1622116,12242195000,0.85004354,-1.8192494,267751,98777,Europe,7547,0.2
2007,SLO,Slovenia,2212752,19807480000,3.209198,-3.6214476,426711,83254,Europe,8952,2.1
2008,ABK,Abkhazia,699848,6281502500,20.959867,8.1439085,137644,18345,Asia,8976,19.5
2008,GAM,Gambia,959252,6892689000,1.2782397,-5.4602256,195425,20805,Africa,7185,0.6
2009,TAR,Tatarstan,0,0,0,0,0,0,Asia,0,0
2010,THI,Thailand,61830956,5.61E+11,5.6937447,-3.7150328,11640423,2454568,Asia,9081,4.1
2012,BEU,Bermuda,48560,317453400,0.012147716,0,8232,3062,North America,6537,0
2012,CUR,Curacao,696632,16819409000,64.70418,-0.34495032,124536,36527,South America,24144,50
2012,SVG,St Vincent and Grenadines,97836,37277249,1.7331355,100,20887,1065,North America,381,6.5
2013,PUR,Puerto Rico,3813016,67797424000,4.7386694,44.940174,603144,202171,North America,17781,14.8
2014,SAM,Samoa,168152,101038410,3.055896,31.406551,37534,1038,Oceania,601,3.9
2015,NOR,Norway,3887112,2.52E+11,0,-0.1581123,595830,306744,Europe,64730,-0.1
2018,JOR,Jordan,3002492,17887872000,0,-3.0234835,509830,92873,Asia,5958,-0.5
2018,OMA,Oman,2305404,8455266600,7.1910186,-4.852969,409038,95014,Asia,3668,4.9
2018,STL,St Lucia,157808,350872420,0,-0.701565,34275,1853,North America,2223,0
2020,MAR,Marshall Islands,49880,171626340,0,28.11016,10100,1053,Oceania,3441,2.7
2020,MLI,Mali,10082024,21406181000,18.011988,89.18626,2048669,187234,Africa,2123,24
2021,SRN,Sierra Leone,7110800,78729050000,3.3536084,35.713993,1395810,122347,Africa,11072,6
2022,DAI,Dai Viet,91394956,1.56E+12,4.2113323,-1.7195536,16951881,3838322,Asia,17086,3.1
2022,PAL,Palestine,1342296,21475896000,80.37239,35.42124,72719,155706,Asia,15999,49.7
2023,CHA,Chad,7980736,7492161600,40.933483,98.767845,1598850,193645,Africa,939,47.2
2023,NIG,Niger,15477884,1.71E+11,0.11334202,-0.35971653,3023592,333318,Africa,11070,0.1
2024,SOL,Solomon Islands,307656,65300800,2.1084514,2.230047,68344,1704,Oceania,212,2.1
2024,VIR,Virgin Islands,11252,75054760,0.124069475,4.7348485,1612,1056,North America,6670,1.9
2025,CHA,Chad,8182496,17029892000,41.53966,65.967865,1617642,210360,Africa,2081,44.3
2025,SKO,South Korea,39127020,7.80E+11,3.9399028,12.452408,6442342,2361230,Asia,19935,6.2
2025,UAE,United Arab Emirates,3143776,6654076400,40.794594,55.11532,447927,184143,Asia,2117,45
2026,ALA,Aland,24932,4050153700,0,0.17730495,4046,1692,Europe,162448,0.1
2027,AGI,Anguilla,5280,579286.1,0,0,1211,0,North America,110,0
2027,DAI,Dai Viet,92929580,1.89E+12,3.7370205,0.6620751,16973388,4142128,Asia,20304,3.1
2027,MOZ,Mozambique,33090100,90751930000,0.02684575,-12.86985,6600673,555935,Africa,2743,-1
2028,JAK,Jammu and Kashmir,0,0,0,0,0,0,Asia,0,0
2028,STL,St Lucia,159172,361833380,0,100,34681,1459,North America,2273,4
2029,UGA,Uganda,45535260,8.98E+11,18.48854,-2.9782736,6955849,2609834,Africa,19728,12.6
2000,NAM,Namibia,1697080,33987960000,3.1741638,-10.4489565,321628,28711,Africa,20027,2.1
2003,ZAM,Zambia,25495684,48866156000,10.565731,56.15979,5221106,542137,Africa,1917,14.9
2005,QWA,QwaQwa,0,0,0,0,0,0,Africa,0,0
2006,BHR,Bahrain,611328,2363422800,2.2823346,-3.1709201,110238,18102,Asia,3866,1.5
2006,LUA,Luang Prabang,2226320,1844795600,7.697924,-68.43074,502655,2173,Asia,829,7.4
2007,ALA,Aland,27000,685514900,0,9.957325,4829,1406,Europe,25389,2.3
2007,EQG,Equatorial Guinea,393092,1061203000,0.7084026,42.30896,82439,6072,Africa,2700,3.6
2007,GEO,Georgia,5964792,47085440000,10.6966305,-1.1420866,947317,405661,Asia,7894,7.2
2007,SEY,Seychelles,76484,234614850,0,1.3498724,14626,2741,Africa,3068,0.2
2008,BOP,Bophuthatswana,0,0,0,0,0,0,Africa,0,0
2008,CAN,Canada,30391192,4.87E+11,1.5119774,-1.8918636,5003051,1903520,North America,16033,0.6
2009,NIG,Niger,10191568,20142044000,16.154537,-0.7334601,2148288,80986,Africa,1976,15.6
2009,QWA,QwaQwa,0,0,0,0,0,0,Africa,0,0
2010,NDB,KwaNdebele,0,0,0,0,0,0,Africa,0,0
2010,PEU,Peru,28718324,1.72E+11,10.53482,-3.320204,4764078,1788143,South America,5993,6.7
2011,EQG,Equatorial Guinea,413000,970650000,1.6801947,80.40603,86240,6502,Africa,2350,7.2
2011,LIB,Liberia,2890188,19013092000,14.907996,-11.112403,566991,68788,Africa,6578,12.1
2013,FIN,Finland,5012180,1.47E+11,0.34653908,3.1990983,726325,364634,Europe,29344,1.3
2013,KRQ,Iraqi Kurdistan,4064512,43886063000,4.1460385,-3.8976755,757663,154528,Asia,10797,2.7
2013,PEU,Peru,29504048,1.79E+11,10.516701,0.96571946,4780967,1960093,South America,6065,7.7
2013,SNG,Singapore,3068136,68565960000,25.738981,-1.4962908,316314,269600,Asia,22348,13.2
2016,CMR,Cameroon,14191556,31987955000,0,-2.460129,2843489,367623,Africa,2254,-0.3
2016,SUR,Suriname,436660,1499158900,8.7624035,-2.7758095,71453,23993,South America,3433,5.9
2017,BHU,Bhutan,839652,5196143300,0,3.0702846,173395,12051,Asia,6188,0.2
2017,NGW,KaNgwane,0,0,0,0,0,0,Africa,0,0
2018,COI,Cook Islands,16036,56351500,0.32258064,-2.7279253,2170,1393,Oceania,3514,-0.9
2018,SPA,Spain,47041960,1.47E+12,8.100198,-1.6517785,7472213,3226280,Europe,31185,5.1
2019,SWI,Switzerland,6182932,1.96E+11,0.8031971,-0.5059294,788723,607397,Europe,31746,0.2
2020,NOR,Norway,3812100,3.33E+11,0.000906,-0.072900616,552161,336074,Europe,87447,0
2020,TUR,Ottoman Empire,65471612,9.23E+11,12.434469,-1.9427575,10378071,4207010,Asia,14100,8.3
2021,BLO,Balochistan,2846428,15999019000,0,62.983192,578322,39917,Asia,5621,4.1
2022,BRU,Brunei,329668,6689462000,2.4910676,-0.05113595,59894,13689,Asia,20292,2
2022,JAP,Japan,122115964,4.20E+12,0.007670169,-1.1435091,16583728,11295056,Asia,34377,-0.4
2022,MSY,Malaysia,18314496,5.13E+11,3.709776,-1.8947979,2809981,1235013,Asia,28017,2
2022,QWA,QwaQwa,0,0,0,0,0,0,Africa,0,0
2023,AST,Australia,16868364,3.87E+11,0.21058308,-0.8130966,2310727,1544958,Oceania,22924,-0.2
2023,JER,Jersey,154524,2633561900,0,-0.39027852,18116,16911,North America,17043,-0.2
2023,TOG,Togo,6064112,38722240000,12.05201,-1.661801,930683,447346,Africa,6385,7.6
2024,BEU,Bermuda,43852,613585420,0,0,6266,4016,North America,13992,0
2024,PNM,Panama,3051440,76778436000,0.90449166,-2.1717455,512332,196570,North America,25161,0
2025,GIB,Gibraltar,24200,141534090,0.34537727,23.397436,3764,1872,Europe,5849,8
2026,BEL,Belgium,12722176,2.57E+11,0.20895468,-1.0712299,1708026,1204690,Europe,20183,-0.3
2026,BUL,Bulgaria,12024208,1.44E+11,11.197861,4.603402,1579775,1086566,Europe,11947,8.5
2027,NIC,Nicaragua,4481808,1.32E+11,8.732605,-3.2911103,779962,200996,North America,29364,6.2
2027,SEN,Senegalia,9078420,19911534000,0.6483287,55.34578,1838882,111443,Africa,2193,3.7
2027,WSA,Western Sahara,0,0,0,0,0,0,Africa,0,0
2028,KRQ,Iraqi Kurdistan,5408560,66617580000,9.450145,30.468195,938282,263501,Asia,12317,14.1
2028,SNG,Singapore,2851908,86405380000,6.415404,-0.93856883,234124,337109,Asia,30297,2.1
2029,BAH,Bahamas,228356,537118770,8.868693,-2.2596507,42915,9559,North America,2352,6.9
2029,SMO,American Samoa,40384,238887620,0.9878245,0,8706,226,North America,5915,1
2030,GRN,Greenland,46528,251395680,0.01650165,-0.019900497,6060,5025,North America,5403,0
2030,SUR,Suriname,444520,994174300,18.501516,96.80821,73848,17827,South America,2237,33.7
2000,ALG,Algeria,29822176,1.88E+11,1.1058984,-3.0724082,5912840,688320,Africa,6299,0.7
2000,LBW,Lebowa,0,0,0,0,0,0,Africa,0,0
2000,ROC,Rep of the Congo,2772980,4990843000,10.994981,65.736855,552543,63561,Africa,1800,16.6
2000,SAM,Samoa,166088,100802100,1.8542476,-18.421053,37104,1140,Oceania,607,1.3
2001,CIS,Ciskei,0,0,0,0,0,0,Africa,0,0
2001,NCY,Northern Cyprus,230056,317722180,6.4897375,84.31012,47891,3805,Asia,1381,12.2
2003,TUN,Tunis,10097864,1.13E+11,8.591039,-2.5411165,1902366,404035,Africa,11183,6.7
2004,BLZ,Belize,179008,1188620000,0,0.249066,38145,2409,North America,6640,0
2004,CRO,Croatia,4521244,29259796000,19.704254,-3.2103672,807044,227949,Europe,6472,14.7
2004,SEN,Senegalia,7545968,4683024600,1.2140541,15.272969,1589056,115544,Africa,621,2.2
2005,COI,Cook Islands,17864,25497620,0.06677797,33.480175,2995,908,Oceania,1427,7.9
2005,HKG,Hong Kong,5881428,4.76E+11,60.16886,-0.61550677,270630,1050354,Asia,80916,11.9
2006,ITA,Italy,58602240,1.59E+12,0.65119654,-2.722992,10759732,2623144,Europe,27058,0
2006,SVG,St Vincent and Grenadines,98084,36672310,0.6769733,36.536995,20828,1311,North America,374,2.8
2006,URU,Uruguay,3281184,1.09E+11,2.189028,-2.0948744,537042,195859,South America,33289,1.1
2008,HUN,Hungary,10983588,1.70E+11,0.7993904,-2.2349281,1947484,565790,Europe,15462,0.1
2008,MRT,Mauritius,1223648,9363531000,0,-2.8077648,256105,20194,Africa,7652,-0.2
2008,NGE,Nigeria,96834328,6.48E+11,18.272295,17.786991,20053141,2648548,Africa,6689,18.2
2008,URU,Uruguay,3303296,1.29E+11,1.6497887,-1.9506756,531462,207159,South America,39137,0.6
2010,BOS,Bosnia,1578276,1.01E+11,35.828506,-0.80767953,164531,196365,Europe,64210,15.9
2011,CHA,Chad,6965560,3286688600,37.06638,98.081795,1523653,62402,Africa,472,39.5
2011,YEM,Yemen,14364280,38266590000,5.403911,87.50068,3003121,128919,Asia,2664,8.8
2012,ISR,Israel ,9453092,2.89E+11,6.7910013,-1.2120342,1262126,563928,Asia,30623,4.3
2012,SML,Somaliland,4619072,10251876000,0,97.309296,959977,56082,Africa,2219,5.4
2013,GUI,Guinea,11537136,9881421000,6.9937696,-9.432661,2458245,121832,Africa,856,6.2
2013,LIT,Lithuania,3774480,28816327000,13.709432,0.9407176,531758,330705,Europe,7635,8.8
2015,HKG,Hong Kong,5718716,6.26E+11,29.92498,-0.48764935,153828,1160465,Asia,109421,3.1
2015,ISR,Israel ,10176392,3.47E+11,8.0434,-0.8824839,1335965,662335,Asia,34052,5.1
2015,KAZ,Kazakhstan,23611652,3.58E+11,3.687242,-1.380428,3875010,1453245,Asia,15150,2.3
2015,MEX,Mexico,92260660,1.35E+12,4.940642,-2.740318,16657452,4543341,North America,14608,3.3
2016,USA,United States of America,291558672,1.14E+13,8.196336,-1.7076542,47033319,19099477,North America,38945,5.3
2017,UAE,United Arab Emirates,2786964,15728232000,31.419033,-3.8975873,455937,113814,Asia,5644,24.3
